index,cos_value
3098,-0.72106624
3099,-0.72159743
3100,-0.72212821
3101,-0.72265857
3102,-0.72318852
3103,-0.72371805
3104,-0.72424716
3105,-0.72477579
3106,-0.72530401
3107,-0.72583181
3108,-0.72635919
3109,-0.72688615
3110,-0.72741270
3111,-0.72793877
3112,-0.72846442
3113,-0.72898972
3114,-0.72951448
3115,-0.73003888
3116,-0.73056287
3117,-0.73108637
3118,-0.73160946
3119,-0.73213214
3120,-0.73265433
3121,-0.73317617
3122,-0.73369753
3123,-0.73421848
3124,-0.73473895
3125,-0.73525888
3126,-0.73577851
3127,-0.73629773
3128,-0.73681647
3129,-0.73733485
3130,-0.73785275
3131,-0.73837024
3132,-0.73888725
3133,-0.73940384
3134,-0.73992002
3135,-0.74043578
3136,-0.74095106
3137,-0.74146593
3138,-0.74198037
3139,-0.74249434
3140,-0.74300790
3141,-0.74352103
3142,-0.74403369
3143,-0.74454594
3144,-0.74505776
3145,-0.74556911
3146,-0.74608004
3147,-0.74659050
3148,-0.74710053
3149,-0.74761015
3150,-0.74811935
3151,-0.74862808
3152,-0.74913633
3153,-0.74964422
3154,-0.75015163
3155,-0.75065857
3156,-0.75116509
3157,-0.75167120
3158,-0.75217682
3159,-0.75268203
3160,-0.75318676
3161,-0.75369108
3162,-0.75419497
3163,-0.75469840
3164,-0.75520134
3165,-0.75570387
3166,-0.75620598
3167,-0.75670761
3168,-0.75720882
3169,-0.75770956
3170,-0.75820988
3171,-0.75870979
3172,-0.75920916
3173,-0.75970817
3174,-0.76020670
3175,-0.76070476
3176,-0.76120239
3177,-0.76169956
3178,-0.76219630
3179,-0.76269257
3180,-0.76318842
3181,-0.76368380
3182,-0.76417875
3183,-0.76467323
3184,-0.76516730
3185,-0.76566088
3186,-0.76615399
3187,-0.76664668
3188,-0.76713890
3189,-0.76763070
3190,-0.76812202
3191,-0.76861292
3192,-0.76910335
3193,-0.76959336
3194,-0.77008283
3195,-0.77057195
3196,-0.77106053
3197,-0.77154869
3198,-0.77203643
3199,-0.77252370
3200,-0.77301049
3201,-0.77349681
3202,-0.77398270
3203,-0.77446818
3204,-0.77495313
3205,-0.77543765
3206,-0.77592176
3207,-0.77640533
3208,-0.77688849
3209,-0.77737123
3210,-0.77785343
3211,-0.77833521
3212,-0.77881658
3213,-0.77929741
3214,-0.77977782
3215,-0.78025776
3216,-0.78073728
3217,-0.78121632
3218,-0.78169489
3219,-0.78217298
3220,-0.78265065
3221,-0.78312784
3222,-0.78360456
3223,-0.78408086
3224,-0.78455669
3225,-0.78503203
3226,-0.78550690
3227,-0.78598130
3228,-0.78645527
3229,-0.78692877
3230,-0.78740180
3231,-0.78787440
3232,-0.78834647
3233,-0.78881812
3234,-0.78928918
3235,-0.78975987
3236,-0.79023015
3237,-0.79069996
3238,-0.79116929
3239,-0.79163814
3240,-0.79210651
3241,-0.79257447
3242,-0.79304188
3243,-0.79350889
3244,-0.79397541
3245,-0.79444146
3246,-0.79490709
3247,-0.79537219
3248,-0.79583687
3249,-0.79630107
3250,-0.79676473
3251,-0.79722804
3252,-0.79769081
3253,-0.79815310
3254,-0.79861498
3255,-0.79907632
3256,-0.79953724
3257,-0.79999769
3258,-0.80045760
3259,-0.80091709
3260,-0.80137616
3261,-0.80183470
3262,-0.80229276
3263,-0.80275035
3264,-0.80320752
3265,-0.80366415
3266,-0.80412036
3267,-0.80457604
3268,-0.80503130
3269,-0.80548608
3270,-0.80594039
3271,-0.80639416
3272,-0.80684751
3273,-0.80730039
3274,-0.80775279
3275,-0.80820471
3276,-0.80865616
3277,-0.80910712
3278,-0.80955762
3279,-0.81000763
3280,-0.81045717
3281,-0.81090623
3282,-0.81135482
3283,-0.81180292
3284,-0.81225055
3285,-0.81269771
3286,-0.81314439
3287,-0.81359059
3288,-0.81403631
3289,-0.81448156
3290,-0.81492633
3291,-0.81537062
3292,-0.81581444
3293,-0.81625772
3294,-0.81670058
3295,-0.81714296
3296,-0.81758481
3297,-0.81802624
3298,-0.81846714
3299,-0.81890756
3300,-0.81934756
3301,-0.81978703
3302,-0.82022601
3303,-0.82066453
3304,-0.82110256
3305,-0.82154006
3306,-0.82197714
3307,-0.82241374
3308,-0.82284981
3309,-0.82328540
3310,-0.82372051
3311,-0.82415515
3312,-0.82458931
3313,-0.82502300
3314,-0.82545620
3315,-0.82588887
3316,-0.82632113
3317,-0.82675284
3318,-0.82718408
3319,-0.82761484
3320,-0.82804507
3321,-0.82847488
3322,-0.82890415
3323,-0.82933295
3324,-0.82976127
3325,-0.83018911
3326,-0.83061647
3327,-0.83104330
3328,-0.83146966
3329,-0.83189553
3330,-0.83232093
3331,-0.83274579
3332,-0.83317024
3333,-0.83359414
3334,-0.83401757
3335,-0.83444047
3336,-0.83486295
3337,-0.83528489
3338,-0.83570635
3339,-0.83612734
3340,-0.83654779
3341,-0.83696777
3342,-0.83738726
3343,-0.83780628
3344,-0.83822465
3345,-0.83864266
3346,-0.83906019
3347,-0.83947718
3348,-0.83989376
3349,-0.84030980
3350,-0.84072530
3351,-0.84114039
3352,-0.84155494
3353,-0.84196895
3354,-0.84238255
3355,-0.84279561
3356,-0.84320819
3357,-0.84362024
3358,-0.84403187
3359,-0.84444290
3360,-0.84485352
3361,-0.84526360
3362,-0.84567320
3363,-0.84608233
3364,-0.84649092
3365,-0.84689897
3366,-0.84730661
3367,-0.84771371
3368,-0.84812033
3369,-0.84852642
3370,-0.84893203
3371,-0.84933710
3372,-0.84974176
3373,-0.85014582
3374,-0.85054946
3375,-0.85095257
3376,-0.85135520
3377,-0.85175729
3378,-0.85215890
3379,-0.85255998
3380,-0.85296059
3381,-0.85336071
3382,-0.85376030
3383,-0.85415936
3384,-0.85455799
3385,-0.85495609
3386,-0.85535365
3387,-0.85575074
3388,-0.85614729
3389,-0.85654342
3390,-0.85693896
3391,-0.85733402
3392,-0.85772860
3393,-0.85812265
3394,-0.85851622
3395,-0.85890925
3396,-0.85930181
3397,-0.85969388
3398,-0.86008537
3399,-0.86047643
3400,-0.86086696
3401,-0.86125696
3402,-0.86164647
3403,-0.86203545
3404,-0.86242396
3405,-0.86281192
3406,-0.86319941
3407,-0.86358643
3408,-0.86397284
3409,-0.86435884
3410,-0.86474425
3411,-0.86512923
3412,-0.86551362
3413,-0.86589754
3414,-0.86628097
3415,-0.86666387
3416,-0.86704624
3417,-0.86742812
3418,-0.86780953
3419,-0.86819041
3420,-0.86857074
3421,-0.86895055
3422,-0.86932987
3423,-0.86970872
3424,-0.87008703
3425,-0.87046480
3426,-0.87084210
3427,-0.87121886
3428,-0.87159514
3429,-0.87197083
3430,-0.87234610
3431,-0.87272084
3432,-0.87309504
3433,-0.87346870
3434,-0.87384188
3435,-0.87421453
3436,-0.87458670
3437,-0.87495834
3438,-0.87532943
3439,-0.87570006
3440,-0.87607014
3441,-0.87643969
3442,-0.87680876
3443,-0.87717730
3444,-0.87754536
3445,-0.87791282
3446,-0.87827986
3447,-0.87864631
3448,-0.87901229
3449,-0.87937772
3450,-0.87974262
3451,-0.88010705
3452,-0.88047093
3453,-0.88083422
3454,-0.88119704
3455,-0.88155937
3456,-0.88192123
3457,-0.88228250
3458,-0.88264328
3459,-0.88300353
3460,-0.88336331
3461,-0.88372248
3462,-0.88408118
3463,-0.88443941
3464,-0.88479704
3465,-0.88515419
3466,-0.88551080
3467,-0.88586694
3468,-0.88622248
3469,-0.88657755
3470,-0.88693208
3471,-0.88728607
3472,-0.88763958
3473,-0.88799256
3474,-0.88834500
3475,-0.88869691
3476,-0.88904834
3477,-0.88939923
3478,-0.88974959
3479,-0.89009941
3480,-0.89044869
3481,-0.89079750
3482,-0.89114577
3483,-0.89149350
3484,-0.89184070
3485,-0.89218736
3486,-0.89253354
3487,-0.89287919
3488,-0.89322430
3489,-0.89356887
3490,-0.89391291
3491,-0.89425647
3492,-0.89459950
3493,-0.89494193
3494,-0.89528394
3495,-0.89562535
3496,-0.89596623
3497,-0.89630663
3498,-0.89664644
3499,-0.89698577
3500,-0.89732456
3501,-0.89766282
3502,-0.89800060
3503,-0.89833778
3504,-0.89867449
3505,-0.89901060
3506,-0.89934623
3507,-0.89968133
3508,-0.90001589
3509,-0.90034992
3510,-0.90068340
3511,-0.90101641
3512,-0.90134883
3513,-0.90168077
3514,-0.90201217
3515,-0.90234298
3516,-0.90267330
3517,-0.90300310
3518,-0.90333235
3519,-0.90366113
3520,-0.90398932
3521,-0.90431696
3522,-0.90464413
3523,-0.90497071
3524,-0.90529680
3525,-0.90562230
3526,-0.90594733
3527,-0.90627176
3528,-0.90659571
3529,-0.90691912
3530,-0.90724200
3531,-0.90756434
3532,-0.90788615
3533,-0.90820742
3534,-0.90852815
3535,-0.90884835
3536,-0.90916800
3537,-0.90948713
3538,-0.90980572
3539,-0.91012383
3540,-0.91044134
3541,-0.91075832
3542,-0.91107476
3543,-0.91139066
3544,-0.91170609
3545,-0.91202092
3546,-0.91233522
3547,-0.91264898
3548,-0.91296220
3549,-0.91327494
3550,-0.91358709
3551,-0.91389871
3552,-0.91420978
3553,-0.91452032
3554,-0.91483033
3555,-0.91513985
3556,-0.91544878
3557,-0.91575718
3558,-0.91606504
3559,-0.91637230
3560,-0.91667908
3561,-0.91698533
3562,-0.91729105
3563,-0.91759610
3564,-0.91790074
3565,-0.91820478
3566,-0.91850835
3567,-0.91881132
3568,-0.91911381
3569,-0.91941571
3570,-0.91971713
3571,-0.92001796
3572,-0.92031825
3573,-0.92061800
3574,-0.92091721
3575,-0.92121589
3576,-0.92151397
3577,-0.92181158
3578,-0.92210865
3579,-0.92240512
3580,-0.92270112
3581,-0.92299652
3582,-0.92329139
3583,-0.92358571
3584,-0.92387950
3585,-0.92417276
3586,-0.92446548
3587,-0.92475760
3588,-0.92504925
3589,-0.92534029
3590,-0.92563081
3591,-0.92592078
3592,-0.92621022
3593,-0.92649913
3594,-0.92678744
3595,-0.92707527
3596,-0.92736250
3597,-0.92764920
3598,-0.92793536
3599,-0.92822099
3600,-0.92850608
3601,-0.92879057
3602,-0.92907459
3603,-0.92935801
3604,-0.92964089
3605,-0.92992324
3606,-0.93020499
3607,-0.93048626
3608,-0.93076694
3609,-0.93104708
3610,-0.93132669
3611,-0.93160576
3612,-0.93188429
3613,-0.93216223
3614,-0.93243963
3615,-0.93271649
3616,-0.93299282
3617,-0.93326855
3618,-0.93354380
3619,-0.93381846
3620,-0.93409258
3621,-0.93436611
3622,-0.93463916
3623,-0.93491161
3624,-0.93518353
3625,-0.93545491
3626,-0.93572569
3627,-0.93599594
3628,-0.93626565
3629,-0.93653482
3630,-0.93680346
3631,-0.93707150
3632,-0.93733901
3633,-0.93760598
3634,-0.93787241
3635,-0.93813825
3636,-0.93840355
3637,-0.93866831
3638,-0.93893248
3639,-0.93919617
3640,-0.93945926
3641,-0.93972176
3642,-0.93998379
3643,-0.94024521
3644,-0.94050610
3645,-0.94076639
3646,-0.94102621
3647,-0.94128543
3648,-0.94154412
3649,-0.94180220
3650,-0.94205976
3651,-0.94231677
3652,-0.94257325
3653,-0.94282913
3654,-0.94308448
3655,-0.94333923
3656,-0.94359350
3657,-0.94384718
3658,-0.94410026
3659,-0.94435287
3660,-0.94460487
3661,-0.94485635
3662,-0.94510722
3663,-0.94535756
3664,-0.94560736
3665,-0.94585657
3666,-0.94610524
3667,-0.94635338
3668,-0.94660097
3669,-0.94684798
3670,-0.94709438
3671,-0.94734031
3672,-0.94758564
3673,-0.94783032
3674,-0.94807452
3675,-0.94831818
3676,-0.94856131
3677,-0.94880384
3678,-0.94904584
3679,-0.94928730
3680,-0.94952816
3681,-0.94976848
3682,-0.95000821
3683,-0.95024741
3684,-0.95048606
3685,-0.95072412
3686,-0.95096165
3687,-0.95119858
3688,-0.95143497
3689,-0.95167083
3690,-0.95190609
3691,-0.95214081
3692,-0.95237499
3693,-0.95260859
3694,-0.95284164
3695,-0.95307410
3696,-0.95330602
3697,-0.95353740
3698,-0.95376819
3699,-0.95399839
3700,-0.95422810
3701,-0.95445716
3702,-0.95468575
3703,-0.95491374
3704,-0.95514113
3705,-0.95536804
3706,-0.95559430
3707,-0.95582008
3708,-0.95604521
3709,-0.95626986
3710,-0.95649391
3711,-0.95671737
3712,-0.95694035
3713,-0.95716268
3714,-0.95738447
3715,-0.95760572
3716,-0.95782644
3717,-0.95804650
3718,-0.95826608
3719,-0.95848507
3720,-0.95870346
3721,-0.95892131
3722,-0.95913863
3723,-0.95935535
3724,-0.95957154
3725,-0.95978713
3726,-0.96000212
3727,-0.96021664
3728,-0.96043050
3729,-0.96064389
3730,-0.96085662
3731,-0.96106887
3732,-0.96128047
3733,-0.96149158
3734,-0.96170211
3735,-0.96191204
3736,-0.96212143
3737,-0.96233022
3738,-0.96253848
3739,-0.96274614
3740,-0.96295327
3741,-0.96315980
3742,-0.96336579
3743,-0.96357125
3744,-0.96377605
3745,-0.96398038
3746,-0.96418405
3747,-0.96438724
3748,-0.96458983
3749,-0.96479183
3750,-0.96499324
3751,-0.96519417
3752,-0.96539444
3753,-0.96559417
3754,-0.96579337
3755,-0.96599197
3756,-0.96619004
3757,-0.96638751
3758,-0.96658438
3759,-0.96678072
3760,-0.96697646
3761,-0.96717167
3762,-0.96736634
3763,-0.96756035
3764,-0.96775389
3765,-0.96794677
3766,-0.96813911
3767,-0.96833092
3768,-0.96852213
3769,-0.96871275
3770,-0.96890283
3771,-0.96909231
3772,-0.96928126
3773,-0.96946961
3774,-0.96965742
3775,-0.96984464
3776,-0.97003126
3777,-0.97021735
3778,-0.97040284
3779,-0.97058779
3780,-0.97077215
3781,-0.97095597
3782,-0.97113913
3783,-0.97132176
3784,-0.97150385
3785,-0.97168535
3786,-0.97186631
3787,-0.97204667
3788,-0.97222650
3789,-0.97240567
3790,-0.97258437
3791,-0.97276241
3792,-0.97293991
3793,-0.97311687
3794,-0.97329324
3795,-0.97346902
3796,-0.97364426
3797,-0.97381890
3798,-0.97399294
3799,-0.97416645
3800,-0.97433937
3801,-0.97451174
3802,-0.97468352
3803,-0.97485471
3804,-0.97502536
3805,-0.97519541
3806,-0.97536486
3807,-0.97553378
3808,-0.97570211
3809,-0.97586989
3810,-0.97603709
3811,-0.97620368
3812,-0.97636974
3813,-0.97653520
3814,-0.97670007
3815,-0.97686440
3816,-0.97702813
3817,-0.97719133
3818,-0.97735387
3819,-0.97751594
3820,-0.97767735
3821,-0.97783822
3822,-0.97799850
3823,-0.97815824
3824,-0.97831738
3825,-0.97847593
3826,-0.97863394
3827,-0.97879136
3828,-0.97894818
3829,-0.97910446
3830,-0.97926015
3831,-0.97941524
3832,-0.97956979
3833,-0.97972369
3834,-0.97987711
3835,-0.98002988
3836,-0.98018211
3837,-0.98033381
3838,-0.98048484
3839,-0.98063534
3840,-0.98078531
3841,-0.98093462
3842,-0.98108339
3843,-0.98123157
3844,-0.98137921
3845,-0.98152626
3846,-0.98167270
3847,-0.98181856
3848,-0.98196387
3849,-0.98210859
3850,-0.98225278
3851,-0.98239630
3852,-0.98253930
3853,-0.98268175
3854,-0.98282355
3855,-0.98296481
3856,-0.98310548
3857,-0.98324561
3858,-0.98338515
3859,-0.98352408
3860,-0.98366243
3861,-0.98380023
3862,-0.98393744
3863,-0.98407406
3864,-0.98421007
3865,-0.98434556
3866,-0.98448044
3867,-0.98461479
3868,-0.98474854
3869,-0.98488164
3870,-0.98501426
3871,-0.98514622
3872,-0.98527765
3873,-0.98540848
3874,-0.98553872
3875,-0.98566842
3876,-0.98579752
3877,-0.98592603
3878,-0.98605400
3879,-0.98618132
3880,-0.98630810
3881,-0.98643428
3882,-0.98655993
3883,-0.98668498
3884,-0.98680943
3885,-0.98693329
3886,-0.98705661
3887,-0.98717928
3888,-0.98730141
3889,-0.98742300
3890,-0.98754394
3891,-0.98766434
3892,-0.98778415
3893,-0.98790336
3894,-0.98802203
3895,-0.98814005
3896,-0.98825753
3897,-0.98837447
3898,-0.98849076
3899,-0.98860651
3900,-0.98872167
3901,-0.98883623
3902,-0.98895025
3903,-0.98906368
3904,-0.98917651
3905,-0.98928875
3906,-0.98940039
3907,-0.98951149
3908,-0.98962200
3909,-0.98973191
3910,-0.98984128
3911,-0.98995000
3912,-0.99005818
3913,-0.99016577
3914,-0.99027282
3915,-0.99037921
3916,-0.99048507
3917,-0.99059033
3918,-0.99069500
3919,-0.99079913
3920,-0.99090260
3921,-0.99100554
3922,-0.99110788
3923,-0.99120969
3924,-0.99131083
3925,-0.99141145
3926,-0.99151146
3927,-0.99161088
3928,-0.99170977
3929,-0.99180800
3930,-0.99190569
3931,-0.99200279
3932,-0.99209929
3933,-0.99219525
3934,-0.99229062
3935,-0.99238533
3936,-0.99247950
3937,-0.99257314
3938,-0.99266613
3939,-0.99275857
3940,-0.99285042
3941,-0.99294168
3942,-0.99303234
3943,-0.99312246
3944,-0.99321193
3945,-0.99330086
3946,-0.99338919
3947,-0.99347699
3948,-0.99356413
3949,-0.99365073
3950,-0.99373674
3951,-0.99382216
3952,-0.99390697
3953,-0.99399120
3954,-0.99407488
3955,-0.99415797
3956,-0.99424046
3957,-0.99432236
3958,-0.99440366
3959,-0.99448442
3960,-0.99456459
3961,-0.99464417
3962,-0.99472314
3963,-0.99480152
3964,-0.99487931
3965,-0.99495655
3966,-0.99503320
3967,-0.99510926
3968,-0.99518472
3969,-0.99525964
3970,-0.99533391
3971,-0.99540764
3972,-0.99548078
3973,-0.99555331
3974,-0.99562526
3975,-0.99569666
3976,-0.99576741
3977,-0.99583763
3978,-0.99590725
3979,-0.99597627
3980,-0.99604470
3981,-0.99611259
3982,-0.99617982
3983,-0.99624652
3984,-0.99631262
3985,-0.99637812
3986,-0.99644303
3987,-0.99650741
3988,-0.99657112
3989,-0.99663430
3990,-0.99669689
3991,-0.99675888
3992,-0.99682033
3993,-0.99688113
3994,-0.99694139
3995,-0.99700099
3996,-0.99706006
3997,-0.99711853
3998,-0.99717647
3999,-0.99723375
4000,-0.99729049
4001,-0.99734658
4002,-0.99740213
4003,-0.99745709
4004,-0.99751145
4005,-0.99756521
4006,-0.99761844
4007,-0.99767101
4008,-0.99772304
4009,-0.99777448
4010,-0.99782532
4011,-0.99787563
4012,-0.99792528
4013,-0.99797440
4014,-0.99802285
4015,-0.99807078
4016,-0.99811810
4017,-0.99816483
4018,-0.99821103
4019,-0.99825656
4020,-0.99830157
4021,-0.99834591
4022,-0.99838972
4023,-0.99843293
4024,-0.99847555
4025,-0.99851763
4026,-0.99855906
4027,-0.99859995
4028,-0.99864024
4029,-0.99867988
4030,-0.99871904
4031,-0.99875754
4032,-0.99879545
4033,-0.99883282
4034,-0.99886954
4035,-0.99890572
4036,-0.99894130
4037,-0.99897629
4038,-0.99901068
4039,-0.99904448
4040,-0.99907774
4041,-0.99911034
4042,-0.99914241
4043,-0.99917388
4044,-0.99920475
4045,-0.99923503
4046,-0.99926472
4047,-0.99929386
4048,-0.99932235
4049,-0.99935031
4050,-0.99937767
4051,-0.99940443
4052,-0.99943060
4053,-0.99945617
4054,-0.99948120
4055,-0.99950558
4056,-0.99952942
4057,-0.99955267
4058,-0.99957532
4059,-0.99959737
4060,-0.99961883
4061,-0.99963969
4062,-0.99966002
4063,-0.99967968
4064,-0.99969882
4065,-0.99971735
4066,-0.99973530
4067,-0.99975264
4068,-0.99976939
4069,-0.99978560
4070,-0.99980116
4071,-0.99981618
4072,-0.99983060
4073,-0.99984443
4074,-0.99985766
4075,-0.99987030
4076,-0.99988234
4077,-0.99989384
4078,-0.99990469
4079,-0.99991500
4080,-0.99992472
4081,-0.99993384
4082,-0.99994236
4083,-0.99995029
4084,-0.99995762
4085,-0.99996442
4086,-0.99997061
4087,-0.99997616
4088,-0.99998116
4089,-0.99998558
4090,-0.99998939
4091,-0.99999267
4092,-0.99999529
4093,-0.99999738
4094,-0.99999881
4095,-0.99999970
4096,-1.00000000
4097,-0.99999970
4098,-0.99999881
4099,-0.99999738
4100,-0.99999529
4101,-0.99999267
4102,-0.99998939
4103,-0.99998558
4104,-0.99998116
4105,-0.99997616
4106,-0.99997061
4107,-0.99996442
4108,-0.99995762
4109,-0.99995029
4110,-0.99994236
4111,-0.99993384
4112,-0.99992472
4113,-0.99991500
4114,-0.99990469
4115,-0.99989384
4116,-0.99988234
4117,-0.99987030
4118,-0.99985766
4119,-0.99984443
4120,-0.99983060
4121,-0.99981618
4122,-0.99980116
4123,-0.99978560
4124,-0.99976939
4125,-0.99975264
4126,-0.99973530
4127,-0.99971735
4128,-0.99969882
4129,-0.99967968
4130,-0.99966002
4131,-0.99963969
4132,-0.99961883
4133,-0.99959737
4134,-0.99957532
4135,-0.99955267
4136,-0.99952942
4137,-0.99950558
4138,-0.99948120
4139,-0.99945617
4140,-0.99943060
4141,-0.99940443
4142,-0.99937767
4143,-0.99935031
4144,-0.99932241
4145,-0.99929386
4146,-0.99926478
4147,-0.99923503
4148,-0.99920475
4149,-0.99917388
4150,-0.99914241
4151,-0.99911034
4152,-0.99907774
4153,-0.99904448
4154,-0.99901068
4155,-0.99897629
4156,-0.99894130
4157,-0.99890572
4158,-0.99886954
4159,-0.99883282
4160,-0.99879545
4161,-0.99875754
4162,-0.99871904
4163,-0.99867994
4164,-0.99864024
4165,-0.99859995
4166,-0.99855906
4167,-0.99851763
4168,-0.99847555
4169,-0.99843293
4170,-0.99838972
4171,-0.99834591
4172,-0.99830157
4173,-0.99825656
4174,-0.99821103
4175,-0.99816483
4176,-0.99811810
4177,-0.99807078
4178,-0.99802285
4179,-0.99797440
4180,-0.99792528
4181,-0.99787563
4182,-0.99782532
4183,-0.99777448
4184,-0.99772304
4185,-0.99767107
4186,-0.99761844
4187,-0.99756521
4188,-0.99751145
4189,-0.99745709
4190,-0.99740213
4191,-0.99734658
4192,-0.99729043
4193,-0.99723375
4194,-0.99717641
4195,-0.99711853
4196,-0.99706006
4197,-0.99700099
4198,-0.99694133
4199,-0.99688113
4200,-0.99682027
4201,-0.99675888
4202,-0.99669689
4203,-0.99663430
4204,-0.99657112
4205,-0.99650741
4206,-0.99644303
4207,-0.99637812
4208,-0.99631262
4209,-0.99624652
4210,-0.99617982
4211,-0.99611253
4212,-0.99604470
4213,-0.99597627
4214,-0.99590725
4215,-0.99583763
4216,-0.99576741
4217,-0.99569660
4218,-0.99562526
4219,-0.99555331
4220,-0.99548072
4221,-0.99540764
4222,-0.99533391
4223,-0.99525964
4224,-0.99518472
4225,-0.99510926
4226,-0.99503320
4227,-0.99495655
4228,-0.99487936
4229,-0.99480152
4230,-0.99472314
4231,-0.99464417
4232,-0.99456459
4233,-0.99448442
4234,-0.99440366
4235,-0.99432236
4236,-0.99424046
4237,-0.99415797
4238,-0.99407488
4239,-0.99399120
4240,-0.99390697
4241,-0.99382216
4242,-0.99373674
4243,-0.99365073
4244,-0.99356413
4245,-0.99347699
4246,-0.99338919
4247,-0.99330086
4248,-0.99321198
4249,-0.99312246
4250,-0.99303234
4251,-0.99294168
4252,-0.99285042
4253,-0.99275857
4254,-0.99266613
4255,-0.99257314
4256,-0.99247956
4257,-0.99238539
4258,-0.99229062
4259,-0.99219525
4260,-0.99209934
4261,-0.99200279
4262,-0.99190569
4263,-0.99180800
4264,-0.99170977
4265,-0.99161088
4266,-0.99151146
4267,-0.99141145
4268,-0.99131083
4269,-0.99120969
4270,-0.99110794
4271,-0.99100554
4272,-0.99090266
4273,-0.99079913
4274,-0.99069500
4275,-0.99059033
4276,-0.99048507
4277,-0.99037921
4278,-0.99027282
4279,-0.99016583
4280,-0.99005818
4281,-0.98995006
4282,-0.98984128
4283,-0.98973191
4284,-0.98962200
4285,-0.98951149
4286,-0.98940045
4287,-0.98928875
4288,-0.98917651
4289,-0.98906368
4290,-0.98895025
4291,-0.98883629
4292,-0.98872167
4293,-0.98860651
4294,-0.98849076
4295,-0.98837447
4296,-0.98825759
4297,-0.98814005
4298,-0.98802203
4299,-0.98790336
4300,-0.98778415
4301,-0.98766434
4302,-0.98754394
4303,-0.98742294
4304,-0.98730141
4305,-0.98717928
4306,-0.98705655
4307,-0.98693329
4308,-0.98680937
4309,-0.98668492
4310,-0.98655993
4311,-0.98643428
4312,-0.98630810
4313,-0.98618132
4314,-0.98605394
4315,-0.98592603
4316,-0.98579746
4317,-0.98566842
4318,-0.98553872
4319,-0.98540848
4320,-0.98527765
4321,-0.98514622
4322,-0.98501420
4323,-0.98488164
4324,-0.98474848
4325,-0.98461473
4326,-0.98448044
4327,-0.98434556
4328,-0.98421007
4329,-0.98407400
4330,-0.98393744
4331,-0.98380023
4332,-0.98366243
4333,-0.98352408
4334,-0.98338515
4335,-0.98324561
4336,-0.98310548
4337,-0.98296481
4338,-0.98282355
4339,-0.98268175
4340,-0.98253930
4341,-0.98239630
4342,-0.98225278
4343,-0.98210859
4344,-0.98196387
4345,-0.98181856
4346,-0.98167270
4347,-0.98152626
4348,-0.98137921
4349,-0.98123157
4350,-0.98108339
4351,-0.98093462
4352,-0.98078531
4353,-0.98063534
4354,-0.98048490
4355,-0.98033381
4356,-0.98018217
4357,-0.98002994
4358,-0.97987711
4359,-0.97972375
4360,-0.97956979
4361,-0.97941524
4362,-0.97926015
4363,-0.97910446
4364,-0.97894818
4365,-0.97879136
4366,-0.97863394
4367,-0.97847593
4368,-0.97831738
4369,-0.97815824
4370,-0.97799850
4371,-0.97783822
4372,-0.97767735
4373,-0.97751594
4374,-0.97735393
4375,-0.97719133
4376,-0.97702813
4377,-0.97686440
4378,-0.97670007
4379,-0.97653520
4380,-0.97636974
4381,-0.97620368
4382,-0.97603709
4383,-0.97586989
4384,-0.97570211
4385,-0.97553378
4386,-0.97536486
4387,-0.97519541
4388,-0.97502536
4389,-0.97485471
4390,-0.97468352
4391,-0.97451174
4392,-0.97433937
4393,-0.97416645
4394,-0.97399294
4395,-0.97381890
4396,-0.97364426
4397,-0.97346902
4398,-0.97329324
4399,-0.97311687
4400,-0.97293997
4401,-0.97276247
4402,-0.97258437
4403,-0.97240573
4404,-0.97222650
4405,-0.97204667
4406,-0.97186631
4407,-0.97168541
4408,-0.97150385
4409,-0.97132182
4410,-0.97113913
4411,-0.97095591
4412,-0.97077215
4413,-0.97058779
4414,-0.97040284
4415,-0.97021729
4416,-0.97003126
4417,-0.96984458
4418,-0.96965736
4419,-0.96946961
4420,-0.96928120
4421,-0.96909231
4422,-0.96890277
4423,-0.96871269
4424,-0.96852207
4425,-0.96833086
4426,-0.96813911
4427,-0.96794671
4428,-0.96775383
4429,-0.96756035
4430,-0.96736628
4431,-0.96717167
4432,-0.96697646
4433,-0.96678066
4434,-0.96658432
4435,-0.96638745
4436,-0.96618998
4437,-0.96599191
4438,-0.96579331
4439,-0.96559417
4440,-0.96539450
4441,-0.96519417
4442,-0.96499330
4443,-0.96479183
4444,-0.96458983
4445,-0.96438724
4446,-0.96418411
4447,-0.96398038
4448,-0.96377611
4449,-0.96357125
4450,-0.96336585
4451,-0.96315986
4452,-0.96295327
4453,-0.96274620
4454,-0.96253848
4455,-0.96233022
4456,-0.96212143
4457,-0.96191204
4458,-0.96170211
4459,-0.96149158
4460,-0.96128052
4461,-0.96106887
4462,-0.96085668
4463,-0.96064389
4464,-0.96043056
4465,-0.96021664
4466,-0.96000218
4467,-0.95978713
4468,-0.95957154
4469,-0.95935535
4470,-0.95913863
4471,-0.95892137
4472,-0.95870352
4473,-0.95848507
4474,-0.95826608
4475,-0.95804656
4476,-0.95782644
4477,-0.95760578
4478,-0.95738453
4479,-0.95716274
4480,-0.95694035
4481,-0.95671743
4482,-0.95649391
4483,-0.95626986
4484,-0.95604527
4485,-0.95582008
4486,-0.95559436
4487,-0.95536804
4488,-0.95514119
4489,-0.95491374
4490,-0.95468575
4491,-0.95445722
4492,-0.95422810
4493,-0.95399845
4494,-0.95376819
4495,-0.95353740
4496,-0.95330602
